"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"WDR36"	424.451972054415	-0.626614546722882	0.275115628881072	-2.27764067520045	0.0227479949762912	0.0545316206916682
"WDR31"	1.00776465898088	-0.28545988370568	0.802099443696227	-0.355890888529016	0.721922279569089	0.819898463686994
"KRT12"	5.65065692510017	-1.00987059453608	0.720021395774376	-1.40255636910619	0.160749170192748	0.271675994232528
"WDR33"	1039.93176992555	0.764766374605341	0.210949388535678	3.62535478255722	0.000288565016197705	0.00118332593923497
"KRT10"	21.3347124540167	-1.11643481840401	0.586237791929445	-1.90440608533538	0.056857317285857	0.117404922519345
"GABRE"	0.209411656511358	0.383874053772651	0.432373072824404	0.887830621053848	0.374631868852997	NA
"IL15RA"	60.4291760489381	2.71575039233771	0.453827217304512	5.98410648102553	2.17580945828787e-09	2.66647669326912e-08
"WDR38"	1.3147504712456	0.490909302835381	0.774611577362177	0.633748987469434	0.526244649453279	0.664648246951929
"CRIP3"	2.5063525622431	-1.76521817879398	0.803153031480907	-2.1978603200179	0.0279590613283222	0.0652047480858065
"EIF4A2"	3996.12239122867	-0.765161798137883	0.14882107281773	-5.14148825600136	2.72570693440834e-07	2.17875143309445e-06
"ABHD17C"	135.980656581852	0.917296712512418	0.309099464256617	2.96764251830236	0.00300093124617954	0.00948452217542535
"GIGYF1"	101.54982876546	1.77677154915654	0.454959919037425	3.90533643692331	9.40943840595228e-05	0.000431325783417889
"GIGYF2"	950.520529593944	-0.168331831630569	0.28533929674943	-0.589935678499935	0.555233773156825	0.687814091347444
"TLE2"	6.61872541280917	3.39844741607606	0.737010068317232	4.61112753023241	4.00490734308257e-06	2.50678500015227e-05
"TLE1"	86.2662959955227	1.99012732268068	0.450649742666734	4.416128834123	1.00484208611683e-05	5.76389418711074e-05
"SLC26A7"	0.40408259182028	0.282726104881433	0.535642370412995	0.527826252175391	0.597619934521186	NA
"TLE4"	697.73204075803	1.24846043099066	0.22853174714887	5.46296278992429	4.68252780174846e-08	4.36369807169731e-07
"SPTA1"	651.864831911502	0.33030838229146	0.710494764235073	0.46489910822506	0.6420037091724	0.759641435311819
"SLC26A8"	18.7302894027019	1.73764812297333	0.64262484977937	2.70398526227224	0.00685133278209853	0.0193895744831819
"AUNIP"	15.8464777294712	0.08145853986007	0.555558906881413	0.146624487252542	0.883428424543974	0.92845988875722
"PLP2"	375.195996492784	2.13230727675974	0.413497672610408	5.15675762646618	2.51262697337529e-07	2.01850501339379e-06
"ZFP69B"	3.42346575442739	0.558258661330626	0.781816923174771	0.714052925669185	0.475194453116075	0.618989737735798
"CDC6"	42.4766408383148	-0.148164521884823	0.498526404900248	-0.297204963324801	0.766310032804485	0.852629500303327
"PROB1"	0.479944455363081	1.00089681249047	0.706196719123275	1.41730595085893	0.156393496071315	0.26590492129768
"PKLR"	4.10161281877465	1.99982658267334	0.801574964086064	2.4948715619549	0.0126002729276339	0.0327020464213437
"CRYZL1"	78.5719695689875	-0.399865510610386	0.305484024330096	-1.30895719174599	0.190548851872466	0.311200640623943
"FGF2"	7.00243617664755	-1.73020075494096	0.735376408871987	-2.3528097095132	0.0186321663307848	0.0459727411674834
"NR4A3"	25.9299898970866	2.09806862876343	0.69631288812337	3.01311187046663	0.00258583575884905	0.00832039851675206
"TM9SF1"	254.897549404049	0.76555450042729	0.180274227563176	4.24661090370784	2.17028376604291e-05	0.000114950862316099
"PCDHB16"	0.404718439322532	0.490153983323719	0.553577852977929	0.885429178004456	0.375925201240733	NA
"PCDHB15"	2.11943971489904	0.647952767272564	0.79583642177806	0.814178328034932	0.415542798871809	0.560192867842737
"TFPI"	225.980623050827	-0.749799120292189	0.46296851232214	-1.61954668694719	0.105329689820813	0.194960009841468
"BTF3"	502.722397221726	-0.800565349605509	0.39029788867274	-2.05116495077116	0.0402508858728508	0.0882946373210846
"NAT9"	72.2242830344788	1.72451200763068	0.31057248710834	5.55268763079166	2.8131050381086e-08	2.76929438587576e-07
"SPATS2L"	467.533667329848	4.38965832804837	0.317821901390475	13.8116923624318	2.16680570591592e-43	2.97409560320574e-40
"IL1RL2"	1.5955907024855	1.97285416779898	0.787907448526158	2.50391612807997	0.012282714710211	0.0319938048816216
"NAT1"	65.2906306879878	0.152731834094945	0.419006542601537	0.364509425429637	0.715477636752862	0.815554530065429
"ACAN"	8.13498748279794	1.8832588026094	0.757165084080799	2.48724993030508	0.0128734923395121	0.0333302383179822
"NAT6"	13.1003187577551	0.433893646724148	0.620253146054175	0.699542839055992	0.484212850728873	0.627673646762414
"ERICH1"	34.3951959875089	0.929687327866001	0.419866957105371	2.21424265980684	0.026812090723584	0.0628932049980945
"GLO1"	471.04369096161	-2.44596432486236	0.32678503503413	-7.48493371064835	7.15832582220998e-14	1.8999224999943e-12
"GOSR2"	198.083833296123	1.0095049907714	0.195226724838772	5.17093646684439	2.32923755620866e-07	1.89334301523289e-06
"TNFAIP8"	975.975272404542	-1.00806935644037	0.227724602355302	-4.42670377295269	9.56839906624827e-06	5.5281526294957e-05
"FAIM2"	1.96614732422206	0.422498972352756	0.787988475123489	0.536174050371161	0.591838266072055	0.719067028378896
"FAIM3"	1233.00601332716	-4.15960429524924	0.495940479697223	-8.38730546413296	4.97411331805371e-17	2.30875752463092e-15
"RABAC1"	26.7291219538392	-1.37092532366599	0.592025381084588	-2.3156529558825	0.0205772249554442	0.0501155836177206
"SDC1"	1.94456312862857	-0.557170811622095	0.802625564817295	-0.694185229134741	0.487566054560871	0.630828797767419
"MFSD6L"	0.435565999542596	-0.0827163913049007	0.612264314197941	-0.13509915470618	0.892533478498516	0.934913271807117
"CEND1"	0.153410514708639	-0.0138503879000664	0.367634106087196	-0.0376743824110305	0.969947301366401	NA
"CCBL1"	44.4535353737544	-0.762249044003465	0.447452325987436	-1.70353130318708	0.0884686850570731	0.169216504483608
"NGFR"	37.0304910126629	-3.31738606086421	0.507099754611984	-6.54188062741731	6.07499868984218e-11	9.84293210995003e-10
"KCNC4"	1.08884305875642	0.399696798100873	0.798214178692675	0.500738785115922	0.616554972320196	0.739159550488972
"SDC3"	216.246758854764	0.536469423687986	0.487756676625941	1.09987100002201	0.271388331732687	0.406491458735971
"KCNC2"	0.290127935055581	0.178125760980418	0.357744908798911	0.497912776951755	NA	NA
"TMEM258"	45.1702460791076	-1.43501104840215	0.488467921090827	-2.937779506989	0.0033057203807487	0.0102954169913237
"TMEM254"	52.8544613724222	-1.53705761884569	0.36093334272138	-4.25856366512587	2.05744625393381e-05	0.000109671837622202
"TMEM253"	0.664392930699596	0.0872927653717508	0.705602480665106	0.123713801699603	0.901541883438326	0.94131867160133
"KIAA2026"	837.347173609427	0.181277630613657	0.297754600704846	0.608815548725481	0.542646706199185	0.677814554493209
"CPSF7"	555.775715227349	0.74800162506654	0.214585265093152	3.48580143534939	0.00049066506778459	0.00190093144002997
"CPSF6"	911.695321834404	-0.445712614156695	0.208724442813409	-2.13541168513332	0.0327273970342567	0.0743368394101981
"CPSF4"	107.455539233371	-0.713682790574128	0.416562445279946	-1.71326723918789	0.0866633865206222	0.166465777227137
"CPSF2"	1302.58698132969	-0.70235515096213	0.310005417955862	-2.26562218039082	0.0234745258585923	0.0560077587408381
"CPSF1"	164.598668410135	0.362273088033821	0.457577351478357	0.791719884874933	0.428524025106534	0.573594153416492
"OIP5"	10.0389572085093	0.423868192506362	0.66482517150583	0.637563393615647	0.523757931177786	0.663362272970757
"MAD1L1"	79.7831625452582	-0.619578886421586	0.469418549643466	-1.31988581808744	0.186873143241317	0.306219979009155
"ACAA1"	180.474888368399	2.45602864974219	0.298997980222319	8.21419812908441	2.13586679269543e-16	8.69551192551596e-15
"APOBR"	69.3669060212977	3.96911003033503	0.479212182343177	8.28257330798124	1.20541707865801e-16	5.24056438540552e-15
"SIPA1L1"	774.18675785609	0.654119770355502	0.286281580070702	2.28488249294264	0.0223197188468393	0.0536811965955366
"APCS"	0.318036780368599	-0.0396716239089245	0.597660371177726	-0.0663782071258116	0.947076720125237	NA
"TTLL5"	65.4891944720242	0.673610604602525	0.37246061538782	1.80854183441956	0.0705222119261499	0.140256139968215
"TTLL7"	36.5544381141198	-1.46371707478763	0.508676968243444	-2.87749822808395	0.00400842161422847	0.012145353159731
"LTBP3"	10.7344909864938	0.335470490704902	0.671586918275875	0.499519096599045	0.617413736978917	0.739941522376629
"LTBP2"	5.84846907733915	2.61315393956982	0.723706275262368	3.61079353446598	0.000305261600879453	0.00124594454598547
"LTBP1"	2103.30877545798	-1.51054965740538	0.468326369954926	-3.22542089088591	0.0012578759376856	0.00438681379647304
"TTLL2"	0.611081653863791	-0.448381861151313	0.68370465334325	-0.655812212128101	0.511944957919806	0.652962585383446
"AGPAT3"	497.60597794465	1.57835857394057	0.242512073964759	6.50837110143196	7.59700557582169e-11	1.20250460580716e-09
"TTLL9"	2.21023418215892	1.52728927622931	0.803653200645836	1.90043326524668	0.057376284925921	0.118095832383944
"TTLL8"	0.174800660361529	0.117107706100344	0.35307149114989	0.331682701763728	0.740128863936875	NA
"SUFU"	74.2044196119972	0.511346543023752	0.437708894831651	1.16823429695305	0.242712269679077	0.373268492019312
"PLA2G4C"	363.849389654024	3.15612149576432	0.509094234398522	6.1994838725549	5.66486215318263e-10	7.63365996743039e-09
"PLA2G4A"	166.279300963002	-0.888044921666522	0.39068076443734	-2.27307050283238	0.0230219316481094	0.0550783663533455
"PLA2G4F"	0.741940384911249	1.16384632886782	0.708371213424556	1.64298930675247	0.100385145721621	0.187390806313063
"TRAF7"	192.712780901329	0.763728707602854	0.374567391443585	2.03896208011979	0.0414538122360138	0.0904994837454262
"PLA2G4D"	0.203277153125839	0.322937047011166	0.352880622404285	0.915145311212886	0.360115350384616	NA
"CRAT"	65.7917795226888	0.545428284132544	0.354057907481172	1.54050586812991	0.123437093523648	0.221845042008083
"SLC35F4"	0.486798315255131	0.352062286291189	0.604612013316773	0.582294560043308	0.560368289091495	0.691677610687447
"LRWD1"	40.4645237924795	1.53495687566257	0.528234445656967	2.90582503334015	0.00366286203294298	0.0112114617433947
"FAT2"	3.95731654262169	1.01139633653287	0.800397230584783	1.26361798602667	0.206367174762053	0.330070544949507
"CMTM8"	3.43636193543374	-0.975963495213521	0.788573918676637	-1.2376309589992	0.215852929629103	0.341835330126326
"MBD3"	16.4620963977518	-0.594625114252504	0.758035010947116	-0.784429618243567	0.432788064909492	0.577371247938128
"SUPV3L1"	179.973314454707	-0.00259276465006233	0.256075371357617	-0.0101250059164864	0.99192155212945	0.995028426901207
"CMTM3"	141.772921240425	-0.442812895532616	0.29476813161112	-1.50224141637132	0.13303477224549	0.234515250677517
"CMTM7"	36.1497503421587	0.357392637512434	0.455012513661507	0.785456722138207	0.432185835104513	0.577021088291091
"FAM126B"	1085.7275926954	1.73906105621506	0.213141831054856	8.15917292071814	3.37326426737775e-16	1.33926954880022e-14
"TRMT112"	218.11096149926	-0.31855553990592	0.378763952138313	-0.841039750766974	0.40032566574972	0.544704589279878
"COL11A2"	13.7100725797695	-0.811513381873886	0.730524130742096	-1.11086458026995	0.266626643494166	0.401087958461241
"TSPAN10"	0.13950094239499	0	0.340048167396591	0	1	NA
"TSPAN12"	0.926852712608921	0.759092142338225	0.771678772670151	0.983689287851765	0.325268308400838	0.466932303468587
"MTNR1B"	0.366461508554211	-0.0493252029544564	0.683577657672281	-0.072157424106602	0.942476627448958	NA
"TSPAN16"	8.13006452943748	2.76386777026569	0.781391635525111	3.5371094910791	0.00040453192373257	0.00159948260214919
"TSPAN17"	67.3583195047445	2.2259052046153	0.413922020147628	5.37759552831091	7.54871630414382e-08	6.78466475680204e-07
"REXO1"	18.128469008428	1.98146457375205	0.609678281009802	3.25001666529792	0.00115398245723223	0.00406730133862336
"HEPACAM2"	18.6937290627382	-2.1941298667324	0.538953557479434	-4.07109265034609	4.67931322380352e-05	0.000231746605434558
"REXO2"	318.181258051614	-0.940671074141426	0.242555457364874	-3.8781690767171	0.000105245564842958	0.000477109364829924
"SLC25A19"	11.4969778502924	-0.81321779521883	0.599614449043478	-1.3562344878715	0.175024572152595	0.290455028454446
"SLC25A18"	1.44648378912155	0.910691549065855	0.790632342462839	1.15185213171147	0.249381841353998	0.380750156003371
"SLC25A17"	120.474130051155	-1.63886451010411	0.41614851908905	-3.93817215471915	8.21046795050547e-05	0.000382200465447948
"SLC25A16"	115.344181148968	-0.599463348868097	0.39393687568296	-1.52172438243772	0.128078155538862	0.228095443636216
"SLC25A15"	32.7763349685921	-0.464021642582726	0.485480061927676	-0.955799586784786	0.339173497149529	0.482353309741367
"SLC25A13"	78.5745801692111	0.129883358587812	0.273901730633504	0.474196925617836	0.635359485523074	0.754577742509975
"SLC25A12"	185.095097375294	-1.35983454722282	0.269393851650218	-5.04775643131021	4.47028546183587e-07	3.4470708440866e-06
"SLC25A11"	111.29892411745	0.269746477556385	0.299518444154624	0.900600556729423	0.367800738493993	0.513264995708102
"SLC25A10"	2.1495882251825	-0.352549230668804	0.790300113620332	-0.446095381479563	0.655528348845948	0.770813410318428
"HSD17B8"	64.3243719361612	-1.08387608450303	0.358171296326584	-3.02613887717775	0.0024769850531472	0.00801578726528741
"TUBA3C"	3.578401404858	-1.11869843213247	0.771585574444139	-1.44986955327462	0.147094899181299	0.253368194932579
"SLC17A9"	8.70975384452719	-0.0579572805043713	0.695242741449792	-0.0833626545794822	0.933563182445304	0.959673728144717
"CCDC14"	143.426968405819	-1.41010308891508	0.394717341662221	-3.57243764101393	0.000353673717683818	0.00141708874332752
"EAF2"	417.099194190175	-2.31681301033941	0.342203355826087	-6.77028138647725	1.28532164272718e-11	2.34778903865452e-10
"CCDC17"	45.986739546843	0.737096692004703	0.466312162530462	1.58069368811831	0.113948092275703	0.208218575615245
"LAD1"	1.12725831995296	1.2404568241472	0.769907442405813	1.61117655944591	0.10714124533447	0.197622016735187
"NDUFA12"	158.70378252549	-1.20593418787939	0.272375090188071	-4.42747604799951	9.53421558183099e-06	5.51835803073688e-05
"CCDC13"	3.78282815912958	-2.12046972667303	0.758966661981674	-2.79389047357686	0.00520781138307265	0.0153157795434839
"CARHSP1"	164.327410436539	-0.88406394551082	0.485443614344087	-1.82114651297934	0.0685845884634697	0.136921314488159
"CCDC18"	469.678760585891	-0.608203774437675	0.53552860465524	-1.13570735372618	0.256079061908457	0.388849322127358
"CHRM5"	8.3032200589395	0.047645660534609	0.688968733573374	0.0691550402984068	0.944866210028862	0.966905372878613
"TMUB1"	5.70106113022453	0.450475558487499	0.710897492399938	0.633671609906411	0.526295156412393	0.664648246951929
"TMUB2"	59.6951010825547	1.41410502671955	0.349055596070556	4.05123150191155	5.09487676001997e-05	0.00025013579923491
"JAZF1"	430.619531499135	0.474907628458673	0.284367199934212	1.67005065481723	0.0949093419265108	0.178871902163577
"SCGB1C1"	0.424319655264266	1.04389228277649	0.686449676325811	1.52071203291096	0.128332117744231	NA
"KIAA1644"	0.181433895912953	0.165732929178665	0.395872488016603	0.41865230395024	0.675470258209771	NA
"TNNI1"	1.01896004877344	1.79710210871716	0.766965612141845	2.34313257369979	0.0191225868694225	0.0469417002149748
"HSD17B1"	0.425818299495715	-0.0265339829806439	0.682278463813383	-0.0388902543286219	0.9689778866115	NA
"SYNCRIP"	630.957142661532	-0.238506383126788	0.193011397547552	-1.23571139402805	0.216565860735687	0.342456351209427
"ZNF646"	136.046049453953	0.810472279261929	0.484534154928324	1.67268348581499	0.0943896219318555	0.178137004030891
"ALDH1L2"	12.9532038702439	-1.1551311128502	0.605713636362183	-1.90705812698511	0.0565130607770618	0.116844735947065
"ALDH1L1"	1.89224249833479	0.51821174658856	0.796586549830344	0.650540417358199	0.515343203193616	0.655816886925068
"ZNF280C"	112.35924758828	0.345931013691514	0.287037469308762	1.20517720046995	0.228134902016207	0.355484939761874
"ZNF280B"	14.8586158211739	-1.38044543491221	0.636425923350118	-2.16905909119102	0.0300781979768175	0.0691863361650138
"VIM"	8026.19650558893	1.1919397217062	0.277069609041324	4.30195042260454	1.69301197930717e-05	9.21612413438146e-05
"GPN2"	65.4606199691949	1.1702899667556	0.37372200909031	3.13144513378874	0.00173948285290091	0.00588484198967321
"VIT"	0.901689305962232	1.33888124617248	0.765391103104364	1.74927725282157	0.0802431059967279	0.156131179104204
"MMAB"	14.4414684153785	-1.85175278511747	0.593554386909201	-3.11976935215668	0.00180992700091381	0.00609312495612469
"TYR"	0.143739893957171	0.515279086683248	0.346523381900793	1.48699658838828	0.137015712002377	NA
"RAB19"	5.4753293497532	-0.533838169564151	0.771135036160726	-0.692275859001282	0.48876410750137	0.632014749719612
"ALG8"	221.516532371758	-1.33338323260503	0.238155984764181	-5.59878112626618	2.15864126989732e-08	2.17175134253125e-07
"PDXK"	74.3510479329192	2.06846404834471	0.47906226610297	4.31773528140936	1.57638332035239e-05	8.64985205136825e-05
"STAR"	3.19144133670247	0.150775727529168	0.771378208012037	0.195462778132845	0.845030674380615	0.903522670759954
"ALG2"	258.37531873738	-0.307350088457027	0.248442562970443	-1.23710722020523	0.216047279617329	0.341939523768945
"ALG3"	21.9380571350673	-0.600510692144144	0.524017236225897	-1.14597507606653	0.251805464938261	0.383536288384086
"UGT3A1"	0.763541968807899	0.164352333042889	0.688425147438195	0.238736678423915	0.811309773696058	0.882070649958633
"FUZ"	9.70977680803608	-0.038298366384057	0.649231777181769	-0.0589902831779204	0.952959847535743	0.970650610580139
"ALG5"	77.5603576582858	-0.9809427414492	0.400908070647859	-2.44680218051988	0.0144129921116703	0.0366640265313552
"WIF1"	26.6060976268735	-1.63538164058858	0.757281343492898	-2.15954302141595	0.0308080634405577	0.0706621803621098
"SMARCE1"	818.203298841465	-0.614092276183057	0.236583884104527	-2.59566402211801	0.00944083304606492	0.0255377848005782
"TTLL1"	12.346245814299	-0.23249270639165	0.595830187635575	-0.390199609244788	0.696388950546497	0.801497967998412
"RNGTT"	505.483226080427	-0.279017074144165	0.195636961745212	-1.42619815629494	0.153811151691254	0.262349999192183
"STAM"	184.584227113838	0.260732490217433	0.387005975119012	0.673716962993278	0.500491275312875	0.643955481030241
"FUK"	50.2755232017212	-0.518788051927407	0.601409172781027	-0.862620783664531	0.388345999386428	0.533445487135424
"PARP8"	1271.42803188154	0.209611919269884	0.359102764903452	0.583710123552627	0.559415355042608	0.690856392191437
"INSL4"	0.604047521478815	0.58667923786978	0.574597247953796	1.02102688441166	0.30724170158662	0.446416652483349
"CCNE1"	37.7988905035592	0.8382174608149	0.506836930031145	1.6538208073421	0.0981639269626308	0.183856221621432
"CLDN8"	0.124254884607527	0.428939855034754	0.343530914156606	1.24862082962121	0.211803790113542	NA
"CLDN9"	0.18081576874457	0	0.345186125293945	0	1	NA
"FIG4"	873.139039648702	-1.1587084155978	0.261953360457828	-4.42333861864825	9.71872344717082e-06	5.59302893552919e-05
"GCC2"	1725.18757147072	-0.0847994326176201	0.310488629374899	-0.273116064792277	0.784763998102216	0.863740482048401
"GCC1"	393.119371810857	1.06641676315686	0.292156631629122	3.65015422450046	0.000262082900738444	0.00108725928769213
"TBC1D8B"	24.6470007656182	0.0743988940739892	0.582986625126561	0.127616811205296	0.898452226499517	0.939215427288365
"CLDN1"	0.396293451702723	1.40006246313899	0.62083790858376	2.25511754965603	0.0241259513587168	NA
"CLDN4"	2.56321620805717	-1.1275196579304	0.795959245508245	-1.41655450865508	0.156613216801471	0.266137210298644
"ZNF645"	0.259921913942954	0.46681132700307	0.559881715581202	0.833767765604709	0.404411863034933	NA
"CLDN6"	0.484052663701993	0.0702096953732448	0.364508080912826	0.192614921450907	NA	NA
"CLDN7"	10.1594316877831	-1.73624417774477	0.717762408446759	-2.4189678329658	0.0155646165243921	0.0393125224937854
"RASGEF1C"	0.17941382679723	0.270433423898538	0.405063868141903	0.667631564224827	0.504368804222517	NA
"RASGEF1A"	120.002132694985	1.13852109315568	0.282818921971533	4.02561853082192	5.68257470753171e-05	0.000276166807233003
"FIGN"	0.540803709318764	-0.549932647209264	0.741038995187208	-0.742110267854845	0.458020529238753	0.601923299812056
"RTN1"	59.7733652037283	0.617396943942167	0.515962883476894	1.19659177765219	0.231465706864818	0.359218625675524
"CYTL1"	0.373877742527825	0	0.360802060661309	0	NA	NA
"SMYD2"	138.650672634644	-1.35618304719706	0.361401446814154	-3.75256673472715	0.000175033216372543	0.000757872529476066
"SMYD3"	117.591551304961	-1.04750330879307	0.216749834094033	-4.83277559667533	1.34642528482125e-06	9.28009622421989e-06
"DNAI1"	0.59474722662164	-0.489786762696174	0.710028249048929	-0.689813064976267	0.490311751508325	0.633442962013176
"SERPIND1"	30.0128737843555	2.13329756330537	0.612386918775882	3.48357794377724	0.000494759032407915	0.00191524769676682
"IRF3"	244.239426144364	0.0837950435845378	0.395989590680898	0.211609207808856	0.832411925215341	0.895298254506381
"IRF2"	1330.49989679979	-0.0510722915256989	0.277429229849475	-0.184091242128341	0.853941876835385	0.90880300760239
"IRF7"	55.5390280385424	3.60908122349799	0.61447646733772	5.87342463924566	4.26883135474832e-09	4.97150686744508e-08
"IRF6"	6.11427051194274	0.635351794983427	0.673608467015892	0.943206367042945	0.345575357312744	0.489717998976526
"IRF5"	253.884601016591	1.8007988761826	0.319722115707808	5.63238758819029	1.77731691573762e-08	1.81471423234931e-07
"IRF4"	87.5082170248824	-2.626992853581	0.574430277364143	-4.57321446500929	4.80298066835172e-06	2.96956488169391e-05
"IRF8"	231.730872614742	-2.92530470119927	0.327986020664846	-8.91899202066452	4.70551268960148e-19	3.04399181750042e-17
"FAM78B"	0.920162781943127	0.407520771516892	0.782105648296819	0.521055911569421	0.602327822688264	0.728618276183325
"LY75"	1027.48682905735	0.369701050762466	0.337294254760495	1.09607870737372	0.273044331867623	0.408335377651826
"CLUL1"	0.741655840397191	0.952383833629275	0.613958771423496	1.5512178959853	0.12084947485148	0.21833805084111
"SNX29"	242.924154237579	-0.360529797971183	0.405887705190367	-0.888250107999918	0.374406230567852	0.519315008415753
"SNX22"	3.88860009861738	0.678580553081541	0.787849562983383	0.861307265960689	0.389068834925594	0.533891683819939
"CLK1"	2223.27728996784	0.340790847895304	0.296984729927279	1.14750293046633	0.251173822681605	0.382695542074986
"SNX20"	140.860122482448	0.703025554693103	0.420285997439256	1.67273132813498	0.0943801990194235	0.178137004030891
"SNX27"	316.857596056582	1.46489447610856	0.291066832183086	5.03284577332782	4.8325189571991e-07	3.70557399367669e-06
"SNX24"	99.429932604878	-0.175606939322606	0.381677449205545	-0.46009251971299	0.645449813060477	0.762414777954889
"RUNDC1"	63.0622377821787	1.02990107087572	0.389169340600666	2.64640855131627	0.00813514979113127	0.0224411482036145
"RPP21"	11.9076640490314	-1.1327086959323	0.607497158296694	-1.86454978506928	0.0622445370476194	0.126063556482615
"PDZD3"	1.2939030652401	0.396841071127779	0.792546323112783	0.50071656325293	0.616570613719007	0.739159550488972
"PANX1"	619.757168997541	-0.93034142538685	0.317530337434638	-2.92992925621905	0.00339039180517396	0.0105250030578712
"PANX3"	0.752951889955178	0.132687221244012	0.689757403679569	0.192367955075481	0.847453991743565	0.904704216963575
"FECH"	3400.67362172671	-1.96423244539981	0.600749976350599	-3.26963382892167	0.00107686784133444	0.00382497087598569
"ZBTB12"	3.45980887871717	-0.249209863610067	0.78816871350766	-0.316188475055024	0.751859454942352	0.842924812495463
"ZBTB11"	1434.578382706	-0.484014252227107	0.190995856379289	-2.53416100957671	0.011271692729928	0.0297441427490107
"ZBTB10"	613.896599242272	0.280389793761131	0.459504764040936	0.610199971150141	0.54172934888479	0.677161873872436
"ZBTB17"	66.4429896097846	1.53389569402327	0.544199413346925	2.81862798158772	0.00482293799353111	0.0142888647060891
"ZBTB16"	26.5682654501666	0.919141685360283	0.712615166703055	1.28981493561628	0.197114920955372	0.319642221188052
"PIGU"	65.406212117868	-0.163438454036071	0.359112585192899	-0.455117589232579	0.649024644537857	0.76550807570829
"ADAP1"	77.6265710292838	0.98702181379846	0.49715739206923	1.98533066096102	0.0471076949072645	0.100423947785444
"TMEM150C"	0.31912475712584	-0.013366450892387	0.621802496060087	-0.0214962966168205	0.982849757653281	NA
"ADAP2"	84.4402653953028	-0.861390384003815	0.513037511255583	-1.67900078474903	0.0931518908185271	0.176285870983732
"ZNF641"	220.120630923129	0.0897430293544123	0.347732577482056	0.258080591712875	0.796344709894379	0.87223893897232
"DDX19B"	168.010415421666	-0.735558350778329	0.256196737251737	-2.87106837764126	0.0040908702465786	0.012367867000984
"ACVR2A"	173.006912189869	-3.09699224373219	0.328726879680144	-9.42117129802592	4.46083658113432e-21	4.00558110948959e-19
"ZNF205"	0.397009641891041	-0.0520003077503838	0.708805641088125	-0.0733632814639503	0.941517035975487	NA
"KLHL13"	55.9133859457329	-1.9990109048767	0.421515376327665	-4.74243886970988	2.11160557652698e-06	1.40112613116514e-05
"KLHL14"	27.4055481428759	-1.87446019212399	0.673054242821013	-2.78500613006681	0.00535267111161486	0.0156732378724066
"KLHL15"	198.024594085506	1.20208623687218	0.30293001080865	3.96819791364778	7.24181810175599e-05	0.000341745522208603
"KLHL18"	206.391696262641	1.97712330556904	0.245332684062093	8.05894784515801	7.69539202140708e-16	2.86578785045268e-14
"DAB2IP"	3.11993045286555	1.37153120991664	0.800366377490345	1.71362921843026	0.0865968438696426	0.166371220935718
"CXHXorf57"	62.9296157553644	-2.72673457319438	0.635009857547085	-4.29400353520055	1.75479677832659e-05	9.51472203508006e-05
"SPATA33"	8.50330859252556	0.180038448049237	0.65920421908475	0.273114829724855	0.784764947467334	0.863740482048401
"SPATA32"	1.01024230295908	2.09024481291066	0.76466622171557	2.73353883505026	0.00626577339023954	0.0179117973024164
"TRIM68"	60.1561256228589	-1.12063355258401	0.432544578357501	-2.59079320064394	0.00957550136701111	0.0258358374429213
"MTOR"	640.125323523853	0.3726754700496	0.20210728270577	1.84394874375776	0.0651906104059471	0.131393200079786
"TRIM60"	0.76456546367666	-0.834595626306188	0.685008022612946	-1.21837350622938	0.223082068308314	0.349938369356128
"TRIM62"	22.1314770507913	1.39436853072358	0.47593535962289	2.92974350934635	0.00339241893900748	0.0105277386369358
"TRIM64"	6.35063176620781	1.18871425846284	0.761389249508475	1.56124381744322	0.118466234038082	0.214833319229638
"DPP3"	134.078489676939	0.898663324249255	0.355765516424177	2.52599895931955	0.0115369823008117	0.0303441899661097
"TRIM66"	8.89572139654848	-0.182455542404823	0.68978557308396	-0.264510522580348	0.791386557625753	0.868491381572614
"ITK"	1842.59833010431	-1.50188939449459	0.345769326218253	-4.34361662707633	1.40156016210287e-05	7.78842685800137e-05
"OMD"	6.80773567293044	-0.485447861195346	0.730206663584184	-0.664808862209705	0.506172753607368	0.648181769513473
"SLC35F2"	31.4678403282245	-1.47167787907527	0.397910786091216	-3.69851215527972	0.000216866966260401	0.000918315474583488
"WFDC6"	0.395815867068974	0.370588887664708	0.532741495709971	0.695626097551935	0.48666301809065	NA
"CEACAM6"	67.0972511637565	3.91169673409921	0.693365355486941	5.64160972731625	1.68467621911192e-08	1.72746735466674e-07
"ZNF852"	9.83024845960574	0.680712119691338	0.6082998010351	1.11904051017774	0.263122857151504	0.397372589046158
"NAGPA"	29.1208873485815	0.611500852445563	0.519274088266523	1.17760709856892	0.238953278600835	0.368280895219252
"IGIP"	122.334337097854	-2.58004814715805	0.408749012329893	-6.31205964866222	2.7534605259612e-10	3.91929610865707e-09
"NPTX1"	0.123952157715983	0.167387738921957	0.342341637016595	0.488949402651372	0.62487751876335	NA
"SYT10"	0.539469715184682	0.0748364434328124	0.423062343567098	0.176892234846099	NA	NA
"ZNF850"	33.949286288693	-1.23071218661491	0.398444995339899	-3.08878816651978	0.00200974682570815	0.00667922777634173
"LRRC8A"	13.7387098502661	1.03760116973828	0.557156963550211	1.86231392160419	0.0625588542883292	0.126620069939386
